text,wordlen_mean,wordlen_std,wordlen_skew,wordlen_unique_mean,wordlen_unique_std,wordlen_unique_skew,wordlen_autocorr,wordunique_mean,wordunique_std,wordunique_skew,wordchange_mean,wordchange_std,wordchange_skew,worddist_max,worddist_shape,wordbias_mean,wordbias_std,wordbias_skew,wordbias_lines_mean,wordbias_lines_std,wordbias_lines_skew,chardist_max,chardist_shape,ngramdist_max,ngramdist_shape,charbias_mean,charbias_std,charbias_skew,charbias_words_mean,charbias_words_std,charbias_words_skew,unique_words,repeated_words,tripled_words,unique_chars,repeated_chars,tripled_chars,unique_ngrams,entropy,compression,zipf,flipped_pairs
Enciphered - Amirandar_Alfb,6.426737717267911,3.581756252322835,1.2527793140700851,7.225806029835185,3.5997628548629494,1.2254011441936927,-0.09334415575556444,1.2539739585068883,0.8190815594699824,3.2118722941060955,1.0929323166778755,0.8217505238643732,2.965998123419195,16.24,1.6388,1.84853049711252,0.5951351509293797,-1.175208967701508,1.85437217788068,0.612158666304383,-1.312561378929676,0.1895182086198705,0.029271234119798435,247.53,3.217269438125177,0.4684301756045911,0.2854568823424584,3.070352478572906,0.6554430421884909,0.2822705521872203,1.5652147810319663,153.21,0.0,0.0,33.1,0.003696299304750999,0.0,785.81,1.7046230038086345,0.6567512172914304,8.289483228601142,0.009908060300045225
Enciphered - Amirandar_bigraph1,6.442834718263545,3.5998632186551367,1.243961538074461,7.247209910803289,3.6036154334376658,1.2238962901741628,-0.09664141779673487,1.2572985403013954,0.8208837299436502,3.17957528390751,1.0953478175482578,0.8335283848016607,3.000923571902594,17.15,1.6464,1.8505595291236845,0.6041305448322352,-1.2284181394864606,1.8532350756827065,0.620580163709229,-1.3216694605770087,0.1903557866643089,0.029414413293756075,248.69,3.1939729516156725,0.466076621652595,0.2782809889546934,3.0256882648184655,0.65613636932225,0.2811737746554999,1.5662285986698432,153.77,0.0,0.0,32.95,0.0036602700274362115,0.0,791.29,1.715261204284483,0.6599500248943857,7.780710758951936,0.013444718353222494
Enciphered - Amirandar_bigraph2,6.425549954177782,3.596137829427867,1.2759805020110135,7.221796622374512,3.6103571025865846,1.241563324464431,-0.09823744578368075,1.2569566470530609,0.8205818213993106,3.1696804626493176,1.0907605000025493,0.8271541038992458,3.008017026731924,16.32,1.6196,1.8530926320032681,0.5947940540137242,-1.1972064426741331,1.8511118170245748,0.6104464646297402,-1.2684913233681252,0.18895607112590607,0.029289502820498064,245.79,3.1995093445005534,0.4699807831780564,0.2813407395780223,2.9715971516870936,0.6545517176650021,0.2780762050453672,1.5595640704435512,152.8,4.901960784313725e-05,0.0,33.05,0.003371302010701841,0.0,785.86,1.7061153416910535,0.6592599566727332,6.2985255702697485,0.012229583878187981
Enciphered - Amirandar_bigraph3,6.496629189667663,3.6482205735951188,1.231775244911438,7.317802510058582,3.6489113306547045,1.2035653489433866,-0.08814041635010587,1.2563288700976807,0.8267815467859071,3.243477551661388,1.1005750849081966,0.8562289134276313,3.1339235549763256,17.47,1.7128,1.8612434955576962,0.5910225655813914,-1.200373836551688,1.8549342349117464,0.6215965938272067,-1.334351859540962,0.1881421758349256,0.029226065902141475,247.74,3.182449964203796,0.4690245668747463,0.28042526344074853,3.1041739771852637,0.6531461658172787,0.28329798901062503,1.480539016246065,153.86,9.80392156862745e-05,0.0,33.19,0.003667586209337881,0.0,800.22,1.7118565189179544,0.6612718494655533,8.19732082915494,0.013457211428092985
Enciphered - Amirandar_conflc,6.482289118923053,3.6252615603261082,1.213347722808963,7.302905673331749,3.614584705530653,1.1970557659357293,-0.10035193209871862,1.2569911467816315,0.8176009242277269,3.1449132197274148,1.1031819523698092,0.8593397204145526,3.0387039048775564,17.31,1.6608,1.8490883517449435,0.6056874040798489,-1.2184409326933332,1.8562620879302394,0.6166407028692428,-1.3334500352034635,0.19094617118560897,0.029394518395537146,250.46,3.225782453204208,0.4679049013166874,0.279736579774071,2.9617448530730806,0.6488609723066174,0.2827090842711298,1.465620206423692,152.99,0.0,0.0,32.9,0.003752916427803273,0.0,788.85,1.7031039482307335,0.6558177419387272,8.111518846683428,0.010693004019510201
Enciphered - Amirandar_Crema,6.435670450084229,3.594739397586026,1.2466560241555102,7.264477051054893,3.596243770073216,1.2201760001650315,-0.09304278878216876,1.2539815508679697,0.8120831169260485,3.1673673059257834,1.0965385320328804,0.8255175864667339,2.923553443600812,17.24,1.614,1.8470203135183425,0.6015854777605187,-1.1906978720093742,1.8520880789228136,0.6173153992299948,-1.3071420143876926,0.19125228623555837,0.029319456377827326,249.61,3.22201477670085,0.46987462360980375,0.282311433190375,2.9642364430257597,0.6504985464639533,0.2790275303646711,1.6786667532447592,152.77,0.0,0.0,33.02,0.0035712621606369837,0.0,784.51,1.7095705116536881,0.6565970489189419,8.676800796238627,0.011591233535717893
Enciphered - Amirandar_mCClass,6.424173646165785,3.6001878776066745,1.2538708732463564,7.244370535835909,3.6123951164783263,1.2071248352324297,-0.09878214336233136,1.258694964495396,0.8197023410979412,3.1346751830969115,1.0921087837639565,0.8303279303755077,2.980979841297629,16.42,1.5735999999999999,1.8474053188694781,0.6021640409026174,-1.1977479588142401,1.8556455973505441,0.6100626165405968,-1.3013410193094537,0.18797106666264282,0.02928528726287403,244.7,3.2424516921530664,0.4670387958567644,0.28093094884282543,3.0283373178237385,0.6568734073624029,0.2831657273383039,1.5929811711190098,153.1,0.0,0.0,32.97,0.0,0.0,779.01,1.712341347585351,0.6585682827540115,7.853185695285564,0.009710776517787985
Enciphered - Amirandar_mvCClass,6.427574058209027,3.581958365170935,1.2466659356424235,7.229933093036704,3.5916714306174504,1.2184953950468544,-0.09504192553783952,1.2593903631607255,0.8224194234587087,3.1517453292968174,1.0938884131443434,0.8376321485425416,2.9820587697579586,16.84,1.5664,1.8502054886324564,0.5965632186485631,-1.1900911615552292,1.8433245083754484,0.6265259141065098,-1.2856886715574765,0.18840750956400382,0.02925671624000011,245.04,3.231120075657781,0.4703742691548147,0.2844783898856798,3.0465993669040667,0.6556745351608019,0.2821292589122145,1.5257287118866232,152.14,0.0,0.0,33.13,0.0,0.0,779.9,1.6952174502185362,0.6557468400025878,7.7191983202640655,0.009526268417263489
Enciphered - Amirandar_No_Voicing,6.4730229527163665,3.5917748308652455,1.1982245652249766,7.28805294047223,3.5921710315936903,1.1640971172025951,-0.08974722467156039,1.2484222793451656,0.8024746259686651,3.10877631118849,1.0986307587560025,0.8333289880179593,2.9599632891397754,17.29,1.6052,1.8474543665085628,0.6024732464839976,-1.1976826798928542,1.8585644091901592,0.6120056590764119,-1.3421637349872204,0.19062292102938166,0.029473510914843043,250.26,3.2418274813770416,0.4664068307832208,0.2794490943566785,3.090282612031125,0.652033343132783,0.28211840160649576,1.5889429732300058,153.41,0.0,0.0,32.84,0.0036919728212032607,0.0,786.41,1.7054257984809609,0.655315298401613,8.21683742309238,0.012372106824601745
Enciphered - Amirandar_No_Vowels,6.497175975906187,3.6353019625969196,1.2239584737800857,7.311214908478921,3.639668068763471,1.1968774340935848,-0.08559149585061192,1.259760883805657,0.8257331056856138,3.176066321331731,1.096629869568447,0.8405917864403806,2.9487735335942507,17.22,1.5876,1.8510547570580997,0.6040255827319971,-1.2253622296851185,1.861648566403446,0.6100555155492746,-1.3440556141355562,0.19024579592284674,0.02936522258320402,250.36,3.2040624952450565,0.46901024350496534,0.28003852673775026,2.9787034265471437,0.649427513606183,0.2808330789373561,1.523321416053791,153.49,0.0,0.0,32.93,0.0037196861151940217,0.0,796.23,1.716182511405647,0.6583282768694461,8.901439352216848,0.01302720208231548
Enciphered - Amirandar_pCClass,6.415399104323508,3.578776981883031,1.237907614803481,7.235483055979239,3.5816150521461205,1.1971271957155505,-0.10325237917844997,1.2572879531013434,0.817397346523156,3.1393179935700313,1.0962344942537388,0.8341484390443289,2.9556252844340642,16.38,1.6272,1.8426685587012883,0.6074193560418459,-1.1791437772537545,1.8538842990935853,0.6126128860410873,-1.2893954930152804,0.1880759618435256,0.029413836002456575,244.62,3.244990172360882,0.47047301304812045,0.2795140743682081,3.070852195210908,0.6583793973276063,0.2798432415251412,1.574852950784974,152.83,4.878048780487805e-05,0.0,32.95,0.0,0.0,777.34,1.7044347640367101,0.6575784403817675,7.207897797843996,0.010079442651526865
Enciphered - Amirandar_Sort_Alph,6.460210534565023,3.6128173330098217,1.2760910298987829,7.270854986805466,3.6277231447029177,1.2405415250617562,-0.0863896116814162,1.1743047993408018,0.8194232733790124,3.2393966444751294,1.1097593779364712,0.8839615156293598,3.032258625682768,16.63,1.628,1.8553649656878162,0.593055570351667,-1.198770550384713,1.8648878025537583,0.6066999594649447,-1.3349701359147985,0.19162691000396312,0.029320054219673083,250.51,4.707604385471711,0.5624804274721267,0.25078384537571863,3.691518904210333,1.3955921334476942,0.23810782678293632,0.48895923656055457,153.35,4.901960784313725e-05,0.0,33.03,0.17175183692248777,0.032413094161590605,581.37,1.8106340023309886,0.6236254747507293,7.778484637111915,0.011167807969168891
Enciphered - Amirandar_spl,6.450601067693328,3.6120489918467387,1.2571208729692125,7.267198311480433,3.626847182487669,1.2215244386490598,-0.09870541279277112,1.2561048611742451,0.8168790650549779,3.1602576112429337,1.096545780021996,0.8214311374838884,2.870340655311237,17.01,1.6256,1.8462033445383614,0.6067860074792506,-1.2061013576166442,1.8561562235339104,0.6150550645560355,-1.3137382173640042,0.18818864264679028,0.029331769507911158,245.81,3.223906703353296,0.4706458232504715,0.2801801330764539,3.019021688106359,0.6567088724490583,0.282000895859006,1.608599060077615,152.72,5e-05,0.0,33.04,0.003537296787030256,0.0,785.1,1.702362830253661,0.6569566222798061,8.097346448766782,0.013134308691454427
Enciphered - Amirandar_Two_Vowels,6.420346377782819,3.5699018795939716,1.2517421645135394,7.227050772923584,3.573450433753797,1.2307182424874794,-0.09394311116492525,1.2513777687764982,0.8139878845868216,3.2101481999574233,1.097104877593464,0.8314086223339411,2.944300726369662,16.81,1.6752,1.849041577918825,0.6027546375307139,-1.2144473044973143,1.854031241938563,0.6218701338568486,-1.352954583591032,0.18846687996330455,0.029391977181813633,245.27,3.2200744817621296,0.4691473564951593,0.28205122817483547,2.9770804091558314,0.6565762214865319,0.277223871629395,1.597758488241242,153.22,0.0,0.0,32.89,0.0034675296059744364,0.0,782.27,1.7023437026807704,0.6578191970856798,8.107009350174836,0.012260039577164976
Enciphered - Amirandar_u_vowels,6.44255967759472,3.6025998704087607,1.2686250389153775,7.23114676652753,3.60291496986417,1.256992970339017,-0.096340225456243,1.2556603954567966,0.8219508609666145,3.227539370999458,1.0972744819338116,0.8340471095848246,2.9344714584878857,17.28,1.714,1.8566586287856608,0.6028483495589844,-1.249467006669955,1.863167752758649,0.620699234657927,-1.3803768794529918,0.1881419132114455,0.02938060463642217,245.56,3.1787755526796535,0.4677017950369618,0.28050190875412323,2.965014488808661,0.6593458081294705,0.28168874623000756,1.496522504215857,154.39,0.0,0.0,32.93,0.003807216757845513,0.0,792.51,1.7058121186187631,0.6598210376704141,8.71272082589238,0.013058838266733706
Enciphered - Amirandar_VC1,6.408509549427112,3.544845856862877,1.211655881255991,7.229174954736715,3.536309917136125,1.1841101383682935,-0.09716688118853643,1.2494591577003704,0.8081387061536786,3.2019156644455404,1.1013310296111032,0.8380876018067874,2.9631881572289727,17.31,1.6576,1.84466271137775,0.6078516442564051,-1.1891434996129011,1.8571458997523962,0.6172343178553038,-1.3347963368382272,0.19296536840770334,0.029386075581585822,250.96,3.1939551039332574,0.46944982381647604,0.2831062585467835,3.017886967562642,0.6576185149278246,0.2804943093923799,1.4884019456735686,153.16,0.0,0.0,32.95,0.0036719063811064996,0.0,786.01,1.705122054892296,0.6584322872633517,6.985040536974167,0.012110947212422054
Enciphered - Amirandar_VC2,6.391137322092367,3.5712661801241716,1.2774558673642795,7.185227972428323,3.5883082084676676,1.2463685557142778,-0.09806779083429264,1.256522766920607,0.816239585780833,3.1623239952628936,1.0896171748904533,0.8176342526930341,2.912521083669724,16.81,1.5804,1.8544305609773915,0.5964209355886607,-1.2136051265168957,1.8553102688345757,0.6166459643235411,-1.332891879983374,0.18931992340765655,0.02925254195652482,245.39,3.209822198164478,0.4728309834207429,0.2841570366483415,2.978317652920935,0.6611312507248103,0.2756878314425921,1.6501762971677667,153.56,4.926108374384237e-05,0.0,33.07,0.003847888301448128,0.0,780.95,1.6992593334463542,0.6589893615307504,8.12674309566315,0.0119803357096568
Enciphered - Amirandar_wdb,6.407680228094861,3.5868086067006186,1.2612312249884368,7.210900518542098,3.6026262722280804,1.230476649409588,-0.09898383052586593,1.256676271917284,0.8167619029696981,3.1580519614758873,1.099618789852458,0.8488391173030004,3.026701575088426,17.07,1.5424,1.8444381855423508,0.603927132953615,-1.1881292239789125,1.8523328202149671,0.6148206028050048,-1.30310057983326,0.1858149675936938,0.0294794811888236,241.38,3.218719394909202,0.46643396527311887,0.28202622056186816,2.9282856428424817,0.6623777722003835,0.28095252719045755,1.5888742307599357,152.86,0.0001,0.0,32.81,0.0038209507996819093,0.0,780.61,1.702338596792918,0.6578298337447728,8.523707600811193,0.012584468153805642
Enciphered - Basque_2v6c,6.507559296869471,3.3212065555260977,0.0741108274164153,7.499919686250546,2.74703482824187,0.1691138668686554,-0.15107119283197534,0.980161300801278,1.0917764932821448,5.337390614735976,1.7929213667295434,2.381155620080142,2.663336322576639,20.25,2.2,1.7412278716014837,0.6647449897490504,-0.8676877622695205,1.7551536836144912,0.6774417698163708,-1.0158333105456614,0.48317851859985594,0.09033092982427053,636.96,16.3156270702328,0.3167646960662686,0.16572310239516366,7.477913377232782,0.4807806543788637,0.18692612457905283,2.334573542216217,139.99,0.0023713377628552957,0.0,10.93,0.10157201055494657,0.007284120353474278,197.55,1.9705082399180731,0.3567256618866932,4.6758608006907005,0.03853746028114905
Enciphered - Basque_addB,13.069731801813981,6.629539242380695,0.14029884235722712,14.694991678214038,5.684553762433261,0.2325375923861785,-0.13251121799658255,0.9729995634873582,1.1580615195469037,4.942555078652883,1.7123466673407866,2.2403248002687928,2.7458855112551097,15.35,2.0512,1.8686461825001828,0.520509120261369,-0.9581470808463186,1.794415354849879,0.6417461656603435,-1.1080045431378593,0.4994406988875328,0.03610998302535078,1313.17,22.7346006106607,0.3865063990849768,0.2185648117100961,4.286859335817214,0.464969250666124,0.2663138903960568,2.5949440518025653,143.18,0.0009440616875970284,0.0,27.58,0.0,0.0,310.14,1.6715812584108667,0.3148710121711827,5.0426274313311135,0.00835304650870984
Enciphered - Basque_affix,6.531594275150058,3.3293388246073383,0.3055886384392632,7.3017870008269306,3.0946948945696766,0.2600430782248754,-0.14373403385146233,1.3572394981858176,1.3129872375004759,4.692373832291372,1.3203769971102877,1.572701244896865,3.27891051728133,13.75,1.8824,1.8443823444849,0.5885147779317923,-1.189942873334875,1.8522740650365823,0.6129957016463005,-1.391588306368718,0.15615962964017546,0.03650876115475701,206.01,3.5930738282674612,0.4695006084738497,0.2273045709000055,4.299815004511635,0.7236911193037785,0.33184994568226195,1.160888900905916,151.9,0.0004931251222103644,0.0,26.86,0.015016162227735374,0.00019147740926539817,738.41,1.7165677562690245,0.4643404655263862,6.239359009946193,0.005963290898488529
Enciphered - Basque_Alf,8.094261486863935,3.2310777052133446,0.1564820457828886,8.907632918112162,2.8232598910246773,0.1844179108758277,-0.1441119358911863,1.0248311229381883,0.5334575942086637,2.830917705640176,1.1778832424792387,0.7675812602489405,2.108780984433202,16.22,2.1588,1.7730373216484987,0.6482923559108164,-0.9516210972042854,1.7980727631484754,0.6517537720547784,-1.1346577051619307,0.1412937629778875,0.03362509570213104,231.32,4.3301053428458145,0.5282033898388342,0.2051966740383304,5.541987600096069,0.9583053690917094,0.3952959723301276,1.0904225220172183,144.11,0.0007431129167401299,0.0,29.32,0.012558989407857926,7.97710098512152e-05,812.56,1.612018945376279,0.42103597102250756,4.547580573884227,0.010295549411411444
Enciphered - Basque_Alfb,8.186626112043584,3.316217282735768,0.19930267914119923,9.004586283705214,2.954664425676162,0.19618982453630307,-0.06870487472535178,1.0149254660989484,0.5565570803790186,3.0031190329038613,1.1646806745405447,0.7875578872272551,2.316118230961134,15.85,2.0188,1.7736690036658977,0.6428569516229746,-0.9621656965936304,1.7980457018902793,0.6435380782277282,-1.1280838601081467,0.13654600523693144,0.03357443422339207,226.17,4.553050129697508,0.5332015861592097,0.2057262265996639,4.897236129894292,0.9764921792885084,0.45002896060489256,0.9755577871564901,144.96,0.0008901905521298458,0.0,29.41,0.012426596422941876,0.0001381636848817205,791.33,1.5919751945641938,0.4168190901457602,5.231173822234422,0.00904392207023186
Enciphered - Basque_bigraph1,8.649818906705992,4.554461413839397,0.1037697890382486,9.831184143551155,3.9082761601780893,0.13830689263744306,-0.1346246368861694,1.2384603851513816,1.408710101376565,5.511951892872007,1.6423254686496718,2.310641265149659,2.9511959826738767,16.46,2.1864,1.7736813069383397,0.6412535073195096,-0.930856366627001,1.7906076533871391,0.6548292074847128,-1.119310167235876,0.2118555560856771,0.05450564451449171,369.82,7.520432741966296,0.36130324226825766,0.18026390461033534,6.456019293625312,0.5084971784783996,0.19744984010104774,2.8235610400192632,143.22,0.0008431105965620198,0.0,18.22,0.048034392507095805,0.0003411524989826942,547.74,1.9310071404863052,0.3951270885129722,4.2432598677214575,0.010662070948730779
Enciphered - Basque_bigraph2,9.795731748789635,5.031657893077423,0.19986626234216762,11.033013192486479,4.386021102213035,0.2859894934833151,-0.1401004426391364,1.1660235521263203,1.5647277400440442,6.063313781049566,1.7031501958497444,2.5908418819552703,3.3902131117703296,16.07,2.11,1.799960291951911,0.6084622855853603,-0.9394428500588261,1.7926508868584694,0.6508701440848309,-1.112369508091699,0.3866600795283742,0.04493468118499057,764.34,11.448792095294328,0.35441862690179343,0.2278376562356743,4.766797467818736,0.4802949272680743,0.250983019130832,3.3547910676601016,143.25,0.00039507851843919526,0.0,22.22,0.12626449193209105,0.018901152473038363,432.45,2.00627750927822,0.36449821769692425,4.215221116535888,0.008923916596034398
Enciphered - Basque_bigraph3,9.108525300279213,4.737860836126306,0.19464757493534193,10.305264604948025,4.08663281919299,0.2426188329723316,-0.14966706387921808,1.0924194953966062,1.410330600372119,5.898265174912327,1.710443781780902,2.5436798827866745,3.420586212630853,16.25,2.1892,1.777874525881803,0.6327996056729969,-0.9373474111909568,1.77677765213009,0.6622321429597237,-1.090777448349782,0.540263716886882,0.04792997698337433,993.97,12.505473533961272,0.35053709235158625,0.22142133898131203,4.856999300971279,0.4767970031830222,0.22632497292726356,2.729507780916712,142.46,0.0025716864835343698,0.000196078431372549,20.88,0.2222823430435554,0.05603775658328193,369.51,1.9683886147546399,0.35755810770267354,4.4186996036987845,0.010838489979891524
Enciphered - Basque_conflc,6.563513142057217,3.2854232710848335,0.13452862634490287,7.417807781722377,2.8156958729100694,0.17913336779198938,-0.13458638606196408,1.1594384736242525,1.19076704516218,4.916075552075946,1.5662703461577605,1.8949378672977633,2.9266648832282542,15.42,2.0036,1.785427229891668,0.6306418398286735,-0.9447819717722212,1.8018863131200524,0.6449395625917799,-1.141121549444208,0.3029507812319795,0.051129223161999506,402.84,7.285060536668077,0.3794157270888079,0.23779064080496115,5.643872454870489,0.5707050853813446,0.2659542409687245,2.97747773734864,144.71,0.001036766530248882,0.0,19.66,0.04608478951510192,0.0030521926069677387,415.79,2.026739087324007,0.4153413247603012,4.490553993366968,0.01025711775614203
Enciphered - Basque_Crema,6.552355493679182,3.248102638108159,0.13983070187690283,7.182129016739213,2.872257758707504,0.1484909533971617,-0.11934485124592573,1.4100770624934849,1.2529598328183131,4.353465864830139,1.3916913921399168,1.5322420327515185,2.757286318338547,11.24,0.8672,2.0587347385256307,0.43303467627555975,-2.899294373951301,2.0633824374832535,0.4132563346707038,-2.9373196489573896,0.09381572400374975,0.02366010148806374,124.4,1.646779195997238,0.5456405252344962,0.25524429649160274,3.7899058719766616,0.68687246401196,0.28971990129343145,1.9106203969904854,180.96,0.0,0.0,41.03,0.013960061745764038,0.0,1284.89,1.8219901154982503,0.6308422641059894,7.991478255871801,0.000297029702970297
Enciphered - Basque_mCClass,6.418862081952497,3.303956588284722,0.10075175825286997,7.301458542854243,2.779405218445274,0.156963059813786,-0.1595269481444777,1.1779600568817858,1.1597401882841623,4.834048130008578,1.6138527570348755,1.945624715714834,2.668509641629693,16.78,2.1796,1.7597546581331396,0.6459675130711658,-0.8851504597445773,1.770320046538979,0.6667928958956766,-1.0660476801376455,0.20014323822853425,0.0724372329483167,260.76,7.990281611163511,0.3478460103762279,0.1721891213152949,7.496187627485683,0.5208642949770954,0.21804290474078908,3.3784104841170426,142.21,0.0010374785061206036,0.0,13.75,0.000181155953095696,0.0,371.94,2.0954411527927803,0.4093396791144449,4.604765714196029,0.007708551761679787
Enciphered - Basque_mvCClass,6.309381695159763,3.2298772452296327,0.09891110824429153,7.235533120073828,2.7102003156362335,0.16077339342856625,-0.14903454598187996,1.0460452934344198,1.109749320710296,5.014982226092018,1.6700355164672693,2.087237562259704,2.653023307723161,16.9,2.2468,1.7361898699114453,0.6596671529628036,-0.8212018896003377,1.7604169763214201,0.6703253439064856,-1.0189974544806493,0.2663534754887801,0.10181726052451565,341.03,17.57654787393042,0.3049634564100955,0.1532595283318064,10.026724179883976,0.4824128125275402,0.16145284885576328,3.135403085313314,139.85,0.002904595179026991,0.0,9.85,0.0004615447074473218,0.0,177.9,1.974546096661801,0.36214285724179013,4.003711684259663,0.012704360434371186
Enciphered - Basque_No_Voicing,6.519377197859035,3.3683877961472595,0.061159752410070406,7.449427897028073,2.8120549015478447,0.14395581245747563,-0.17242987913563323,1.2643772231368335,1.2323283562738612,4.938536103191056,1.63300958299849,1.9913468366004783,2.5458885277995544,16.99,2.2988,1.7635891787412863,0.6448617156952695,-0.9042471208507199,1.7701310710921723,0.6726112882782684,-1.0827428909386878,0.1745482768692769,0.04268140287582984,230.01,4.358820005989729,0.41801920944144505,0.23453801099598728,5.455149020610124,0.591142170472744,0.29340832216843177,2.1559073525578203,142.1,0.0008387339236706859,9.853173158597257e-05,23.21,0.015781328789875287,0.0002207138616664582,635.56,1.926937518558939,0.4533969533006453,3.971360430721329,0.009530040384990588
Enciphered - Basque_No_Vowels,3.6277326601958477,1.7451214060541427,0.21646012524151528,4.055199137974532,1.546647850053146,0.321188033194499,-0.0982548533228664,1.2347166171473607,0.8544426358178154,3.294358019202431,1.2349778496240444,1.027060448565029,2.3092984379222354,15.54,1.9624,1.7320849253287187,0.663283193538272,-0.8181957680088389,1.7873782173706714,0.6309921686583189,-1.013669243991886,0.1840631602930185,0.04804594152869625,130.05,3.1841414891745576,0.48786498432540437,0.27163814364240657,3.9645626732674826,0.8310757049967801,0.27656788972295837,2.517484027464482,135.2,0.0035707876938080745,5e-05,20.23,0.04398825112324211,0.0025879105165155774,377.68,1.8141234627483607,0.49046190324245825,4.10715168169389,0.02322757733190233
Enciphered - Basque_pCClass,6.421790294619831,3.101172224725995,0.08703362591000044,7.081296983949069,2.6999123678180457,0.20550919966976205,-0.08026613479789071,1.1502801933023197,1.057817166858518,4.961332768351143,1.4416155525053687,1.7120116881290894,2.855057859502961,16.52,2.012,1.7939866850988753,0.634547846433908,-1.011491017497159,1.8145982405690955,0.6371361322695968,-1.1885511030034774,0.21526017628856575,0.059509450664312055,279.82,7.155927235935487,0.35814880089740714,0.2141337603906725,6.817864767295096,0.561428121639709,0.2676930703940258,2.783182263496201,145.92,0.0011352792736074035,0.0,16.85,0.0011704887656695726,7.283321194464676e-06,407.16,2.0373831364658765,0.41487439321211267,4.905495030407018,0.01070584360705912
Enciphered - Basque_Sort_Alph,6.535802520462068,3.3025774809988193,0.13418625885838206,7.4083155019362055,2.8167952573657176,0.1961310896070252,-0.15094710497094993,1.1702801424491052,1.1908800776837092,4.761143374277632,1.5975160091713045,1.9480152160000055,2.7753533506530164,15.32,2.1376,1.7726961069889298,0.633615893167559,-0.9201773294800031,1.7864943312427717,0.6506897160048798,-1.0988091110437317,0.17381404725973001,0.03712325161381083,229.94,5.91508965831041,0.5782638077072596,0.21689521508970513,5.039894847678144,1.4085020113191837,0.24079202185031562,0.9509723819532148,143.44,0.0005941004821447784,0.0,26.57,0.1796891641094057,0.02975058809020357,492.43,1.762776618168457,0.4341441297138879,4.887297883853976,0.008534233679089365
Enciphered - Basque_spl,6.549667407675871,3.296671508745633,0.10347983325898402,7.747311976056321,2.7089244643252375,0.18075045654717217,-0.14255726017254466,0.7394609114320099,0.9395765980210788,6.009848044140358,2.118284123014944,3.044843990606505,2.9300305009229364,25.23,2.1644,1.6227233083277561,0.6957202821577836,-0.5418191035809479,1.6347702389484877,0.7099329444367952,-0.6385757378482873,0.5837794472902031,0.18918538165380552,773.38,127.33488931063886,0.24980149816081715,0.1121751807881551,15.279332434840581,0.4150399962336078,0.07596796094734,14.42682191002332,125.63,0.005872585210273019,0.0,4.34,0.39060873170542776,0.1530500624374589,27.83,1.338860677665547,0.241958566266393,5.050588257290268,0.09897422916049838
Enciphered - Basque_Two_Vowels,6.556007374660234,3.3076864354105653,0.09837891242887924,7.438743745296177,2.8095900583131868,0.14623076061134882,-0.14589255483987848,1.1600789849825657,1.2005826524776413,5.017238385935859,1.5980753081888717,2.005925468354008,2.863580343479307,15,2.0624,1.7679964050141364,0.6428689532097991,-0.90103186303669,1.7943248850110451,0.6353834173013241,-1.0765261884571729,0.3401240484772237,0.04424543172876298,450.84,6.028402979198192,0.40347060508966476,0.23979692110371004,3.773574392664095,0.593635387596722,0.3021561166541292,2.092126643956388,142.3,0.001186278549010649,0.00015,22.23,0.03282321734806008,0.00016896407812369246,487.18,2.036088765348589,0.4261641115117607,4.263058760703446,0.009498697499153606
Enciphered - Basque_u_vowels,6.540098878427951,3.34430550695257,0.12192942386331009,7.452350526822552,2.8292236477304438,0.203971321578673,-0.13551027429125992,1.0728081281997854,1.2011423522360094,5.169183550932946,1.677031098060641,2.23092150303428,2.8852643999365566,16.46,2.1056,1.754200363720627,0.6497028942756523,-0.8642548302142031,1.7713629232100228,0.6606629914008744,-1.0160689971241752,0.4743026928960604,0.04631053652919669,629.18,8.755263193781083,0.3912781156005535,0.2418890364888649,3.766950170434586,0.5821679676705541,0.3045377335167462,2.145204097519734,141.73,0.0022252234589931865,0.0001,21.3,0.08617115544654735,0.0032182021237288994,353.75,2.0262493901265604,0.39890762414041514,4.276690502216887,0.014292951108752231
Enciphered - Basque_VC1,6.558624871549878,3.222321168684785,0.1886048828850741,7.925541257934592,2.8589893796380883,0.09331190466560556,-0.1008990101920625,0.7513198526972273,1.151239719592724,5.192495915183182,1.7810287482099856,2.5999710970055157,3.101841916722536,17.61,2.5932,1.4439385886467926,0.6746576448533418,-0.006567562580125587,1.4574119813864717,0.6977247982772935,-0.1445991240345112,0.5271011985243536,0.17861006071177143,700.89,153.2992284613864,0.24296293200695254,0.09867509463858072,15.969326989778706,0.39958790650298237,0.07341665957132205,11.301959990619943,102.41,0.01153596512558859,0.0001475653730201054,4.02,0.18212582661804455,0.015809710944378184,25.36,1.1524197930365945,0.2143900897953614,4.474314480807818,0.05448998905960344
Enciphered - Basque_VC2,6.546029191315802,3.329615859770287,0.07198010502148326,7.642604617176683,2.7292416593581095,0.16102765619323786,-0.17221610531190637,0.8287143103476058,1.0591482298531623,5.6481827041375725,1.997137583856834,2.8246462099935408,2.657810567334861,21.38,2.1796,1.679629504897838,0.6854610722975225,-0.6765205253771528,1.697503364974762,0.6929599542802825,-0.8062131962730537,0.48596304342756436,0.17882819698781216,644.03,72.03014866275278,0.2607384796170923,0.1090859109352538,15.825741247812926,0.4238893854675646,0.0940466175581793,7.439611932975187,132.19,0.003266887062613723,4.8543689320388346e-05,5.18,0.15257393124117008,0.01562379429886002,48.63,1.5414762257635897,0.2732252979493294,4.534344678354353,0.04954552938012321
